ID,MS,NMSP,VE
12004,0.460820896,33.24870647,5.607960199
12005,0.471973094,18.99668161,3.066816143
12006,0.487551867,28.68804979,4.858921162
12007,0.425480769,30.52580128,6.760576923
12008,0.472222222,31.37716049,5.472839506
12009,0.407986111,15.83847222,5.074305556
12010,0.491071429,26.99178571,4.862755102
12011,0.473314607,35.70974719,5.984831461
12012,0.495967742,35.99145161,5.389247312
12013,0.487179487,23.29374359,4.955384615
12014,0.456896552,29.60303448,6.148965517
12015,0.418032787,27.05759563,5.66284153
12016,0.45806962,26.43563291,4.942088608
12017,0.492021277,34.67329787,6.004787234
12018,0.491666667,34.961,5.987777778
12019,0.41300716,25.97281623,5.24725537
12020,0.475146199,23.48859649,3.501169591
12021,0.387608069,22.39677233,5.340634006
12022,0.388888889,24.93474747,5.729292929
12023,0.262048193,20.81156627,6.885542169
12024,0.315384615,19.61407692,5.649230769
12025,0.468283582,27.62906716,5.370522388
12026,0.415364583,26.03557292,5.369791667
12027,0.402195946,20.17888514,5.147297297
12028,0.27688172,15.33451613,4.662365591
12029,0.344936709,15.93797468,4.032911392
12030,0.38844086,23.90639785,5.176344086
12031,0.340686275,11.69965686,3.309313725
12032,0.455645161,35.025,7.040322581
12033,0.464285714,12.39,2.823809524
12034,0.367346939,20.38653061,4.289795918
12035,0.355590062,12.27279503,3.091925466
12036,0.417910448,24.52243781,5.313930348
12037,0.379545455,16.02145455,4.487272727
12038,0.481359649,26.24442982,4.530263158
12039,0.414746544,25.99345622,4.660829493
12040,0.279352227,10.84008097,3.738461538
12041,0.409533074,24.79856031,5.977431907
12042,0.44375,23.4845,4.405
12043,0.434931507,20.66178082,4.197260274
12044,0.398148148,16.15166667,3.274074074
12045,0.464285714,20.21142857,4.047619048
12046,0.446428571,25.18285714,5.121428571
12047,0.355,16.2076,4.948
12048,0.320588235,9.810235294,2.922352941
12049,0.33974359,13.24224359,3.134615385
12050,0.3525,14.6027,4.149
12051,0.436416185,24.58971098,4.797109827
12052,0.440340909,26.99085227,5.489772727
12053,0.335664336,18.9220979,4.700699301
12060,0.344444444,17.68333333,4.627777778
12061,0.318181818,14.13090909,4.418181818
12062,0.357142857,12.6925,3.517857143
12063,0.386363636,14.23909091,3.668181818
12064,0.341836735,16.99795918,4.902040816
12065,0.327777778,13.50777778,3.864444444
12066,0.276041667,15.08833333,4.766666667
12067,0.279411765,6.955588235,3.664705882
12068,0.2734375,8.4846875,3.990625
12069,0.331081081,17.31459459,5.145945946
12070,0.239583333,11.41791667,5.491666667
12071,0.357142857,9.167142857,3.138095238
12072,0.28125,8.1175,3.341666667
12074,0.641025641,29.48012821,6.397435897
12075,0.618085106,33.70319149,7.168085106
12076,0.585714286,40.35612245,7.183673469
12077,0.578225806,34.62322581,8.733870968
12078,0.628787879,59.14545455,8.075757576
12086,0.6575,46.60442857,6.644642857
12087,0.640213523,32.04711744,7.411032028
12088,0.646415771,28.76146953,4.921146953
12089,0.61686747,41.9226506,7.512048193
12090,0.659053498,38.3337037,5.693415638
12091,0.645721925,33.01860963,5.529411765
12092,0.644782609,37.73843478,5.973913043
12093,0.65890411,31.30739726,4.280821918
12094,0.640140845,28.82830986,5.030985915
12095,0.623076923,23.14576923,5.352564103
12096,0.654310345,23.12534483,3.293103448
12097,0.636805556,20.64791667,4.381944444
12098,0.661486486,26.16959459,3.675675676
12099,0.645774648,26.81760563,3.612676056
12100,0.402272727,14.62227273,5.189393939
12101,0.641333333,40.39893333,4.586666667
12102,0.597413793,31.44241379,6.017241379
12103,0.622535211,21.73859155,4.021126761
12104,0.61025641,30.34307692,4.987179487
12105,0.593478261,23.78594203,4.137681159
12106,0.66122449,42.80877551,6.087755102
12107,0.650714286,37.64785714,5.44
12108,0.621126761,20.78521127,3.436619718
12109,0.617567568,23.39567568,4.162162162
12110,0.648648649,33.73189189,4.864864865
12111,0.6,16.50405797,4.391304348
12112,0.652597403,45.31883117,6.493506494
12113,0.647435897,21.50961538,4.615384615
12114,0.647368421,29.255,4.855263158
12115,0.631481481,28.55518519,5.413580247
12116,0.639215686,27.22333333,4.852941176
12117,0.830996678,103.3363455,8.892026578
12121,0.820981912,112.6085788,9.251162791
12124,0.824126126,96.692,9.035495495
12125,0.824497354,114.0861905,9.327248677
12127,0.793908918,77.33607211,8.281214421
12134,0.82120155,54.85242248,8.625193798
12143,0.819425743,119.7113267,9.27029703
12149,0.823800384,98.17809981,7.710556622
12155,0.813701923,106.6014663,8.190384615
12157,0.822592593,82.99599129,7.441830065
12158,0.802260274,94.29493151,7.583561644
12164,0.838637363,92.52942857,7.869230769
12165,0.78615142,105.3383596,9.340694006
12167,0.818792271,90.85620773,9.00531401
12169,0.826905444,92.2282235,7.442406877
12176,0.818148148,92.85023569,7.871380471
12177,0.822793296,89.77318436,8.084357542
12178,0.805361842,61.23628289,6.589144737
12179,0.817804878,77.04482385,6.726558266
12180,0.828785425,56.18534413,6.627125506
12181,0.824027304,75.97880546,6.96552901
12182,0.790357143,95.81904762,7.502380952
12184,0.821459627,80.00295031,8.060248447
12185,0.678222222,79.94733333,6.555555556
12186,0.830125786,114.5867925,9.353459119
12187,0.831823529,104.0235882,8.838235294
12188,0.832833333,105.24875,9.235
12189,0.817964072,97.23077844,11.55508982
12190,0.749856115,63.54816547,6.376978417
12191,0.828974359,80.21479853,6.985714286
12192,0.779528302,75.86599057,7.235377358
12193,0.832956522,104.740087,7.655217391
12194,0.827420635,90.14115079,6.846825397
12195,0.817716535,79.08610236,6.773228346
12196,0.811170213,110.2479255,7.296276596
12197,0.837525253,124.3192929,9.637373737
12198,0.817914439,84.57572193,8.053475936
12199,0.833813953,70.97827907,7.819627907
12200,0.799705882,74.08602941,9.930147059
12201,0.790365854,82.32554878,10.33231707
12202,0.761098266,43.62231214,6.086300578
12203,0.827093023,54.81534884,6.53255814
12204,0.808695652,72.68670807,9.727950311
12205,0.697785235,43.84416107,9.253020134
12206,0.790241935,86.24741935,7.786290323
12207,0.732745098,69.02715686,6.698039216
12208,0.805224719,96.90477528,7.242696629
12209,0.834972067,108.0455307,7.490502793
12210,0.825901639,71.9468306,9.203825137
12211,0.767840909,56.74204545,6.389772727
12212,0.793258427,72.33235955,6.85505618
12213,0.796736842,87.26294737,7.271578947
12214,0.795957447,95.97882979,8.044680851
12215,0.801979167,80.535,7.161458333
